what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337102313927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102314810
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102319021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337102327848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102342220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102342363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102342491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102342625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102342747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102343793
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102345939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102352448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102355757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102363076
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337102371119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102371677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337102373400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102375033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102375172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102375297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102375431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102375689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102376185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102380193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102384382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102390033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102390217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102390483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102396731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102399724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102402211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102402706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102402851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102403139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102404603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102409435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102418352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102421338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102421397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102421540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102421586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102422366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102423043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102423433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102423496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102429723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102430760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102435761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102436469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102451688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102453894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102477148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102479832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102487659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102488859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102529498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102529922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102531608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102533235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102548379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337102551406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337102553264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102553750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102556123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102558059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102561301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1337102562797
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1337102563171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102563829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102564102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102565697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102574714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102585575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102587908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102595644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102597176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102597804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102599441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102604572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102612355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102614226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102618730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102634346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102636146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102645441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102647634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102650138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102653004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102655974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102668850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102670634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102673123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102685813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102686537
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102688411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102688644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102689095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337102689594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102690233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102716469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102720792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102731885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102738282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102740707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102744526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102746670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102746988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102748747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102754470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102755789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102757575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102767318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102772719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102777400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102781988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337102794269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1337102804782
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1337102805245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102806179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337102809523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102824285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102826553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102828950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102832399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337102834113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102836056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102843388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102857840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102859610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102861498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102875871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102878475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102880207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102887898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102889129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102891030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102900450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337102909893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102911885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102912335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337102912781
