what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337103970338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337103980828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104006035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104170485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337104175733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337104178720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104185524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104187589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104196078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337104211371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337104211887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104213751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104214356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104218014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104230204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104232401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104233631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104234956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104236421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104239804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104255864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104258549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104260433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104272508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104287299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104289428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104316516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337104319924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104320246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337104327880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337104328673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337104330836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104332520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104335158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104345335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337104353086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337104354233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104354779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104357486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104370243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104400684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104409365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337104417127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104420139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104434065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337104435943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108196832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108263873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108263998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108264126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108264262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108264521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108267311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108270751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108280698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108289387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108291496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108302506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337108313247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108332129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108333894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108344481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108348282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108349486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108351405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108373814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108377166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108377283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337108377612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337108380687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337108382370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109924851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337109930678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337109933401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1337109934124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337109938999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109939760
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109939887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109940895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109941967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109942118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337109943838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1337109944205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337109944470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109946634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109956410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337109959989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337109962138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337109962361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109964070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109991561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109995017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109996883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337109997551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337110017091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337110142388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337110145546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337110155954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337110158861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337110160645
